time,G1-B_qload,G1-B_pload,G1-C_qload,G1-C_pload,G2-A_qload,G2-A_pload,G3-A_qload,G3-A_pload,G4-A_qload,G4-A_pload,G5-A_qload,G5-A_pload,G6-A_qload,G6-A_pload,H0-A_qload,H0-A_pload,H0-B_qload,H0-B_pload,H0-C_qload,H0-C_pload,H0-G_qload,H0-G_pload,H0-L_qload,H0-L_pload
2016-01-04 06:45:00,0,0.034483,0,0.031871,0.098946,0.078212,0.262329,0.431438,0.287703,0.50165,0.06639,0.08898,0.135332,0.071912,0.1457,0.26264,-0.010631,0.156863,0.046144,0.214286,-0.004534,0.019713,0.011606,0.051988
2016-01-04 07:00:00,0.010906,0.034483,0,0.029215,0.247366,0.166667,0.160782,0.446555,0.338022,0.57148,0.04426,0.080233,0.150085,0.070979,0.014215,0.254213,0.081505,0.163866,0.026917,0.18541,0.022672,0.030466,-0.007738,0.047401
2016-01-04 07:15:00,0.032718,0.056034,0,0.029215,0.292128,0.1946,0.211555,0.454849,0.400076,0.705877,0.051637,0.122449,0.118022,0.061261,-0.007107,0.238764,0.12403,0.155462,0.073061,0.193009,-0.027206,0.023297,0.038688,0.041284
2016-01-04 07:30:00,0.021812,0.051724,0,0.031871,0.299195,0.203911,0.270791,0.434783,0.415871,0.722197,0.08852,0.093294,0.10327,0.05543,0.007107,0.268258,0.070874,0.113445,-0.023072,0.18997,0.031741,0.032258,0.050295,0.070336
2016-01-04 07:45:00,0.05453,0.060345,0,0.087645,0.306263,0.203911,0.220018,0.403077,0.414066,0.704985,0.059013,0.075802,0.115662,0.058307,-0.024876,0.308989,0.155923,0.127451,0.023072,0.18997,0.054413,0.030466,0.03095,0.071865
2016-01-04 08:00:00,0.043624,0.060345,0,0.08637,0.28506,0.192737,0.207494,0.438127,0.401655,0.694283,0.051637,0.069971,0.14261,0.211848,0.031983,0.358146,0.049612,0.10084,0.080751,0.139818,0.031741,0.053763,0.038688,0.108563
2016-01-04 08:15:00,0.05453,0.064655,0,0.082333,0.287416,0.193669,0.245404,0.438127,0.42941,0.782574,0.04426,0.058309,0.162281,0.091347,0.024876,0.233146,-0.010631,0.177871,0.073061,0.145897,0.217652,0.326165,0.019344,0.091743
2016-01-04 08:30:00,0.065436,0.073276,0,0.082333,0.273281,0.239292,0.186169,0.443211,0.440016,0.782395,0.084979,0.068571,0.169755,0.08264,0.010661,0.18118,0,0.327731,0.149966,0.151976,0.122429,0.543011,-0.011606,0.082569
2016-01-04 08:45:00,0.065436,0.073276,0,0.095612,0.259146,0.514898,0.317502,0.526823,0.466642,0.74048,0.033343,0.03207,0.189426,0.086527,0.010661,0.345506,0.042524,0.238095,-0.030762,0.158055,0.058947,0.188172,0.023213,0.082569
2016-01-04 09:00:00,0.185403,0.12069,0,0.092957,0.240299,0.461825,0.253866,0.498328,0.466642,0.712833,0.059013,0.045248,0.177034,0.078753,-0.021322,0.168539,-0.046068,0.2507,-0.003845,0.156535,0.054413,0.863799,-0.034819,0.08104
2016-01-04 09:15:00,0.250839,125,0,0.087645,0.197893,0.426443,0.266729,0.471572,0.415194,0.656381,0.040719,0.036501,0.186869,0.080697,0.07818,0.233146,-0.031893,0.177871,-0.019226,0.153495,0.063482,0.145161,-0.027082,0.076453
2016-01-04 09:30:00,0.196309,0.12069,0,0.102305,0.223807,0.416201,0.338489,0.526823,0.393758,0.666013,0.081144,0.055394,0.181951,0.078753,0.117271,0.29073,0.017719,0.243697,0.088442,0.142857,0.235789,0.333333,0,0.06422
2016-01-04 09:45:00,0.032718,0.146552,0,0.111548,0.242654,0.615456,0.575431,0.627157,0.401204,0.666904,0.033343,0.03207,0.196704,0.090414,0.095949,0.223315,0.007087,0.267507,-0.042298,0.138298,0.068016,0.238351,-0.007738,0.071865
2016-01-04 10:00:00,0.065436,0.146552,0,0.106236,0.263857,0.569832,0.46136,0.538462,0.395563,0.661286,0.055473,0.045248,0.191786,0.083573,0.092395,0.206461,-0.007087,0.22409,0.042298,0.174772,-0.018138,0.164875,-0.007738,0.067278
2016-01-04 10:15:00,0.087248,0.150862,0,0.104961,0.263857,0.470205,0.363875,0.511706,0.37909,0.648622,0.048096,0.037901,0.191786,0.08264,0,0.316011,-0.024806,0.256303,0.069215,0.164134,-0.018138,0.073477,0.015475,0.062691
2016-01-04 10:30:00,0.065436,0.142241,0,0.106236,0.266213,0.412477,0.727751,0.677324,0.354269,0.65977,0.084979,0.05691,0.196704,0.083573,0.124378,0.352528,0.056699,0.116246,0.042298,0.167173,0.013603,0.064516,0.081245,0.090214
2016-01-04 10:45:00,0.05453,0.137931,0,0.100924,0.261501,0.56797,0.393662,0.595318,0.356525,0.651476,0.051637,0.042332,0.191786,0.084584,0.124378,0.514045,0.06733,0.078431,-0.019226,0.150456,0.027206,0.121864,0.03095,0.067278
2016-01-04 11:00:00,0.087248,0.159483,0,0.092957,0.381651,0.479516,0.376738,0.533512,0.358331,0.65754,0.11065,0.067055,0.162281,0.08746,0.07818,0.327247,-0.010631,0.072829,0.003845,0.144377,-0.013603,0.134409,0.019344,0.079511
2016-01-04 11:15:00,0.087248,0.146552,0,0.090301,0.28506,0.437616,0.351351,0.503411,0.398271,0.700526,0.107109,0.065656,0.14261,0.08746,-0.017768,0.327247,-0.003544,0.082633,0.138431,0.194529,0.045344,0.0681,0.015475,0.119266
2016-01-04 11:30:00,0.076342,0.150862,0,0.090301,0.277992,0.44879,0.342889,0.555184,0.389922,0.655311,0.051637,0.037901,0.174673,0.077742,-0.028429,0.398876,-0.021262,0.088235,-0.019226,0.183891,0.04081,0.051971,-0.015475,0.276758
2016-01-04 11:45:00,0.065436,0.12931,0,0.074365,0.277992,0.48324,0.397724,0.481605,0.380219,0.649246,0.125404,0.075802,0.223849,0.092358,-0.024876,0.353933,-0.024806,0.123249,0,0.179331,0.004534,0.084229,0.03095,0.264526
2016-01-04 12:00:00,0.05453,0.12931,0,0.07309,0.273281,0.470205,0.300578,0.433177,0.388116,0.650406,0.059013,0.042332,0.214014,0.195367,-0.014215,0.384831,0.017719,0.096639,0.057679,0.206687,0.013603,0.066308,0.046426,0.108563
2016-01-04 12:15:00,0.065436,0.142241,0,0.07309,0.299195,0.50838,0.363875,0.448161,0.385409,0.650852,0.081144,0.049563,0.211457,0.206017,0.063966,0.196629,0.077961,0.060224,0.042298,0.182371,0.004534,0.066308,0,0.073394
2016-01-04 12:30:00,0.076342,0.142241,0,0.071709,0.318042,0.663873,0.406186,0.403077,0.392629,0.691608,0.06639,0.045248,0.162281,0.14188,0.124378,0.195225,0.09568,0.082633,0.003845,0.202128,0.031741,0.057348,-0.027082,0.070336
2016-01-04 12:45:00,0.043624,0.12931,0,0.066398,0.348668,0.656425,0.321564,0.397993,0.374126,0.690984,0.048096,0.083149,0.223849,0.213791,0.071073,0.300562,0.070874,0.085434,0.026917,0.197568,-0.009069,0.073477,0.019344,0.085627
2016-01-04 13:00:00,0.043624,0.116379,0,0.071709,0.379295,0.616387,0.253866,0.377926,0.375254,0.667975,0.04426,0.123965,0.184508,0.188525,0.074627,0.428371,0.014175,0.098039,-0.023072,0.209726,-0.022672,0.168459,0.073507,0.067278
2016-01-04 13:15:00,0.076342,0.133621,0,0.067779,0.369871,0.59311,0.410587,0.461538,0.392629,0.689824,0.029507,0.058309,0.181951,0.173987,0.191897,0.54073,-0.014175,0.095238,-0.023072,0.202128,-0.004534,0.297491,0.061901,0.070336
2016-01-04 13:30:00,0.076342,0.137931,0,0.065123,0.384007,0.566108,0.414649,0.448161,0.385409,0.661732,0.23989,0.141458,0.191786,0.178807,0.181236,0.473315,-0.017719,0.071429,0.099978,0.191489,0.117895,0.516129,0.09672,0.08104
2016-01-04 13:45:00,0.065436,0.137931,0,0.066398,0.369871,0.647114,0.351351,0.356254,0.396014,0.65754,0.06639,0.049563,0.167198,0.17492,0.049751,0.275281,0.021262,0.060224,0.034608,0.231003,0.072551,0.22043,0.116064,0.077982
2016-01-04 14:00:00,0.05453,0.12931,0,0.066398,0.343957,0.58473,0.516195,0.469967,0.413615,0.635245,0.095897,0.061224,0.211457,0.160382,0.071073,0.273876,0.014175,0.057423,-0.011536,0.237082,0.049879,0.077061,0.046426,0.071865
2016-01-04 14:15:00,0.043624,0.12069,0,0.065123,0.348668,0.58473,0.545982,0.523478,0.400076,0.660394,0.062849,0.081633,0.186869,0.16427,0.081734,0.129213,-0.014175,0.04902,0.026917,0.256839,0.058947,0.086022,-0.011606,0.04893
2016-01-04 14:30:00,0.05453,125,0,0.065123,0.360448,0.623836,0.622142,0.531773,0.40346,0.656649,0.095897,0.065656,0.177034,0.166213,0.117271,0.311798,-0.014175,0.053221,-0.026917,0.193009,0.054413,0.094982,0,0.140673
2016-01-04 14:45:00,0.076342,0.137931,0,0.067779,0.374583,0.647114,0.389262,0.48,0.375706,0.673772,0.051637,0.039417,0.172116,0.157428,0.046198,0.481742,-0.021262,0.05042,0.026917,0.18541,0.027206,0.077061,-0.027082,0.110092
2016-01-04 15:00:00,0.076342,0.137931,0,0.066398,0.343957,0.710428,0.397724,0.540201,0.38586,0.668421,0.06639,0.048163,0.214014,0.193423,0.017768,0.380618,-0.010631,0.071429,0.023072,0.208207,0.013603,0.091398,0.003869,0.114679
2016-01-04 15:15:00,0.05453,0.12931,0,0.065123,0.35338,0.655493,0.241342,0.444816,0.393306,0.65326,0.062849,0.045248,0.177034,0.154552,-0.042644,0.419944,0.021262,0.092437,0.057679,0.18693,-0.036275,0.096774,0.027082,0.058104
2016-01-04 15:30:00,0.032718,0.116379,0,0.065123,0.367515,0.668529,0.300578,0.451505,0.43099,0.661732,0.051637,0.042332,0.174673,0.125398,-0.085288,0.448034,-0.014175,0.089636,0.092287,0.227964,-0.045344,0.069892,0.007738,0.310398
2016-01-04 15:45:00,0.05453,125,0,0.063742,0.379295,0.643389,0.346951,0.500067,0.637007,0.799964,0.070226,0.049563,0.172116,0.079686,0.533048,0.478933,-0.010631,0.098039,0.019226,0.18997,-0.018138,0.094982,-0.019344,0.302752
2016-01-04 16:00:00,0.087248,0.150862,0,0.07309,0.306263,0.634078,0.440035,0.511706,0.466642,0.692054,0.051637,0.039417,0.174673,0.081629,0,0.214888,0.099224,0.091036,0.057679,0.168693,-0.031741,0.091398,0.046426,0.105505
2016-01-04 16:15:00,0.10906,0.150862,0,0.069053,0.266213,0.549348,1.04085,0.826087,0.380896,0.659324,0.059013,0.053994,0.260633,0.103009,0.049751,0.297753,0.141748,0.086835,0.584484,0.392097,0.009069,0.109319,0.050295,0.165138
2016-01-04 16:30:00,0.065436,0.146552,0,0.066398,0.273281,0.621974,0.334427,0.466622,0.381347,0.64015,0.073767,0.081633,0.26555,0.106896,0.589907,0.518258,0,0.081232,0.157657,0.132219,0.04081,0.340502,0.174096,0.136086
2016-01-04 16:45:00,0.043624,125,0,0.063742,0.261501,0.589385,0.3808,0.483344,0.375706,0.644609,0.048096,0.068571,0.28286,0.119568,0.003554,0.377809,-0.007087,0.089636,-0.034608,0.088146,0.068016,0.482079,0.03095,0.131498
2016-01-04 17:00:00,0.152685,0.146552,0,0.066398,0.266213,0.560521,0.355413,0.476656,0.419256,0.641488,0.06639,0.075802,0.221292,0.115681,0.021322,0.245787,0.017719,0.09944,0.053834,0.107903,0.068016,0.232975,-0.03095,0.09633
2016-01-04 17:15:00,0.076342,0.133621,0,0.030596,0.266213,0.590317,0.279253,0.463278,0.421964,0.704093,0.029507,0.072886,0.155003,0.076809,-0.024876,0.271067,0.017719,0.105042,0.019226,0.150456,0.009069,0.173835,-0.034819,0.100917
2016-01-04 17:30:00,0.087248,0.137931,0,0.026559,0.266213,0.562384,0.406186,0.491639,0.431667,0.703648,0.070226,0.093294,0.167198,0.078753,0.063966,0.206461,0.049612,0.170868,0.030762,0.136778,-0.04081,0.234767,-0.003869,0.133028
2016-01-04 17:45:00,0.010906,0.090517,0,0.034527,0.254434,0.574488,0.605218,0.615385,0.44859,0.71212,0.055473,0.087464,0.174673,0.08264,0.085288,0.257022,0.003544,0.042017,0,0.231003,0.131498,0.136201,0.046426,0.211009
2016-01-04 18:00:00,0,0.064655,0,0.034527,0.282704,0.633147,0.698302,0.647224,0.357202,0.619816,0.04426,0.081633,0.206539,0.10985,0,0.219101,0.063787,0.114846,0.019226,0.223404,0.095223,0.21147,0.058032,0.2737
2016-01-04 18:15:00,0,0.073276,0,0.030596,0.296839,0.668529,0.368276,0.488294,0.19135,0.54312,0.062849,0.087464,0.191786,0.211848,0.021322,0.356742,0.081505,0.128852,0.211491,0.272036,0.199514,0.405018,0.073507,0.33792
2016-01-04 18:30:00,0,0.077586,0,0.029215,0.372227,0.681564,0.346951,0.464883,0.191802,0.554713,0.051637,0.083149,0.181951,0.16909,-0.014215,0.300562,0.031893,0.207283,0.084596,0.351064,1.05652,0.775986,0.112196,0.093272
2016-01-04 18:45:00,0,0.073276,0,0.02794,0.358092,0.678771,0.30904,0.5101,0.169914,0.556051,0.073767,0.091895,0.214014,0.103009,0.060412,0.25,0.021262,0.176471,-0.030762,0.338906,0.258462,0.351254,0.116064,0.227829
2016-01-04 19:00:00,0.010906,0.060345,0,0.02794,0.348668,0.635009,0.177707,0.419799,0.177811,0.484081,0.036883,0.074402,0.214014,0.105963,0.053305,0.273876,0.056699,0.172269,0.142276,0.323708,-0.027206,0.356631,0.127671,0.288991
2016-01-04 19:15:00,0.032718,0.043103,0,0.02794,0.358092,0.757914,0.30904,0.466622,0.18616,0.468207,0.062849,0.08898,0.191786,0.090414,0.049751,0.299157,0.014175,0.159664,-0.011536,0.279635,-0.009069,0.137993,0.061901,0.198777
2016-01-04 19:30:00,0.021812,0.043103,0,0.02794,0.334533,0.568901,0.203093,0.408027,0.137195,0.42094,0.055473,0.083149,0.181951,0.088471,0.003554,0.202247,0.106311,0.170868,0.115359,0.238602,0.058947,0.166667,-0.03095,0.090214
2016-01-04 19:45:00,0.010906,0.043103,0,0.031871,0.372227,0.639665,0.199031,0.428094,0.068372,0.461785,0.062849,0.090379,0.162281,0.08264,-0.014215,0.252809,0.272865,0.189076,0.023072,0.231003,0.027206,0.139785,0.015475,0.134557
2016-01-04 20:00:00,0.010906,0.047414,0,0.031871,0.329822,0.563315,0.253866,0.408027,0.080105,0.374565,0.055473,0.086064,0.15992,0.078753,0.085288,0.258427,0.12403,0.182073,-0.007691,0.331307,-0.036275,0.11828,0.027082,0.070336
2016-01-04 20:15:00,0.010906,0.034483,0,0.02794,0.318042,0.550279,0.211555,0.406421,0.08349,0.403817,0.029507,0.072886,0.155003,0.076809,0.07818,0.369382,0.102767,0.165266,0.13074,0.285714,0.072551,0.109319,-0.011606,0.110092
2016-01-04 20:30:00,0,0.025862,0,0.029215,0.351024,0.568901,0.203093,0.369632,0.081234,0.379292,0.073767,0.09621,0.152446,0.074866,-0.031983,0.224719,0.099224,0.270308,0.526805,0.382979,0.036275,0.100358,-0.019344,0.088685
2016-01-04 20:45:00,0.010906,0.034483,0,0.029215,0.332177,0.594972,0.270791,0.406421,0.08349,0.330866,0.036883,0.106472,0.162281,0.076809,0.060412,0.414326,-0.056699,0.215686,0.184574,0.544073,0.036275,0.116487,0.019344,0.079511
2016-01-04 21:00:00,0.010906,0.043103,0,0.030596,0.343957,0.586592,0.177707,0.351171,0.053704,0.318826,0.018589,0.161866,0.155003,0.076809,0.10661,0.509831,0.017719,0.235294,-0.015381,0.433131,-0.013603,0.107527,0.011606,0.097859
2016-01-04 21:15:00,0.010906,0.043103,0,0.02794,0.379295,0.616387,0.199031,0.349565,0.048515,0.321769,0.029507,0.091895,0.130415,0.078753,0.074627,0.150281,0.024806,0.277311,-0.053834,0.366261,0.031741,0.086022,0,0.085627
2016-01-04 21:30:00,0.010906,0.038793,0,0.030596,0.35338,0.577281,0.249805,0.376321,0.06273,0.312584,0.166123,0.135627,0.110744,0.078753,0.021322,0.300562,-0.010631,0.096639,-0.042298,0.25228,0.095223,0.089606,-0.027082,0.08104
2016-01-04 21:45:00,0,0.025862,0,0.031871,0.299195,0.550279,0.143858,0.334448,0.067243,0.31731,0.136616,0.109388,0.137693,0.078753,0.060412,0.314607,0.003544,0.238095,0.046144,0.238602,0.086154,0.086022,-0.046426,0.088685
2016-01-04 22:00:00,0.010906,0.034483,0,0.030596,0.277992,0.565177,0.211555,0.346221,0.048063,0.300544,0.062849,0.077318,0.130415,0.075799,0.042644,0.323034,0,0.240896,0.026917,0.317629,0.031741,0.116487,0.046426,0.099388
2016-01-04 22:15:00,0.021812,0.047414,0,0.029215,0.254434,0.536313,0.190569,0.312776,0.064987,0.312584,0.059013,0.103557,0.118022,0.063205,-0.010661,0.182584,0.021262,0.228291,-0.038453,0.469605,-0.009069,0.091398,0.003869,0.070336
2016-01-04 22:30:00,0.010906,0.047414,0,0.030596,0.294484,0.512104,0.160782,0.326154,0.054156,0.29769,0.08852,0.087464,0.127858,0.071912,0.323383,0.268258,-0.014175,0.203081,0.06537,0.338906,0.004534,0.107527,0.007738,0.068807
2016-01-04 22:45:00,0.010906,0.038793,0,0.030596,0.254434,0.469274,0.190569,0.354515,0.061602,0.27914,0.06639,0.075802,0.137693,0.076809,0.113717,0.106742,0.024806,0.165266,-0.026917,0.229483,0.063482,0.075269,0.019344,0.087156
2016-01-04 23:00:00,0,0.025862,0,0.029215,0.275637,0.478585,0.220018,0.304348,0.071079,0.270222,0.059013,0.074402,0.125497,0.110783,0.063966,0.108146,0.02835,0.278711,0.188419,0.182371,0.049879,0.078853,0.092851,0.067278
2016-01-04 23:15:00,0.010906,0.043103,0,0.029215,0.259146,0.5,0.148258,0.280936,0.069951,0.306162,0.048096,0.069971,0.130415,0.075799,0,0.098315,0.031893,0.208683,0.119204,0.202128,0,0.053763,0.046426,0.030581
2016-01-04 23:30:00,0.021812,0.047414,0,0.031871,0.24501,0.438547,0.262329,0.329498,0.067695,0.285205,0.06639,0.077318,0.150085,0.079686,0.003554,0.109551,-0.003544,0.156863,0.049989,0.136778,0.009069,0.069892,-0.011606,0.019878
2016-01-04 23:45:00,0.021812,0.051724,0,0.031871,0.214384,0.426443,0.173645,0.35786,0.072885,0.274949,0.048096,0.068571,0.14261,0.071912,0.028429,0.168539,-0.003544,0.191877,0.226872,0.121581,0.031741,0.080645,-0.019344,0.025994
2016-01-05 00:00:00,0,0.025862,0,0.029215,0.294484,0.435754,0.182107,0.342876,0.054833,0.275841,0.036883,0.065656,0.152446,0.075799,0,0.073034,-0.049612,0.119048,-0.046144,0.12614,-0.031741,0.086022,-0.019344,0.021407
2016-01-05 00:15:00,0,0.025862,0,0.030596,0.346313,0.495345,0.270791,0.349565,0.067243,0.272006,0.073767,0.080233,0.115662,0.05442,0.088841,0.077247,0.017719,0.141457,-0.003845,0.117021,0.031741,0.078853,-0.015475,0.036697
2016-01-05 00:30:00,0.021812,0.047414,0,0.029215,0.329822,0.49162,0.186169,0.309431,0.068823,0.259788,0.048096,0.065656,0.132775,0.066081,0.088841,0.210674,0.063787,0.177871,0.026917,0.142857,0.031741,0.05914,0.015475,0.036697
2016-01-05 00:45:00,0.010906,0.047414,0,0.029215,0.310975,0.449721,0.15672,0.329498,0.057541,0.267101,0.055473,0.071487,0.147528,0.069968,0.053305,0.082865,0.109855,0.128852,0.084596,0.121581,0,0.073477,0.034819,0.01682
2016-01-05 01:00:00,0.021812,0.043103,0,0.029215,0.282704,0.318436,0.203093,0.347826,0.059346,0.2803,0.059013,0.071487,0.162281,0.076809,0.035537,125,0.06733,0.170868,0.103823,0.080547,-0.013603,0.077061,-0.007738,0.019878
2016-01-05 01:15:00,0,0.025862,0,0.030596,0.242654,0.293296,0.241342,0.346221,0.070628,0.274949,0.077603,0.077318,0.150085,0.070979,0.031983,0.15309,-0.024806,0.103641,0.053834,0.068389,0.04081,0.077061,-0.011606,0.01682
2016-01-05 01:30:00,0.010906,0.030172,0,0.031871,0.146064,0.189013,0.139796,0.29097,0.059346,0.286721,0.059013,0.069971,0.105827,0.056363,0.07818,0.051966,0.038981,0.158263,0.011536,0.069909,0.063482,0.060932,0.06577,0.039755
2016-01-05 01:45:00,0.021812,0.043103,0,0.031871,0.233231,0.22067,0.253866,0.342876,0.066115,0.254883,0.055473,0.067055,0.118022,0.05543,0.021322,0.191011,0.138204,0.151261,0.007691,0.06231,0.027206,0.075269,-0.007738,0.029052
2016-01-05 02:00:00,0.010906,0.043103,0,0.029215,0.204961,0.147114,0.148258,0.28602,0.074013,0.262909,0.059013,0.068571,0.14261,0.062194,0.063966,0.103933,0.131117,0.138655,0.061525,0.069909,-0.018138,0.066308,-0.003869,0.018349
2016-01-05 02:15:00,0.021812,0.047414,0,0.02794,0.228519,0.156425,0.160782,0.433177,0.065438,0.274235,0.095897,0.086064,0.125497,0.059317,0,0.082865,0.120486,0.119048,0.003845,0.06079,-0.058947,0.073477,-0.007738,0.027523
2016-01-05 02:30:00,0,0.021552,0,0.029215,0.270925,0.175047,0.173645,0.372977,0.058217,0.27807,0.033343,0.059825,0.113105,0.056363,0.035537,0.20927,-0.007087,0.112045,0,0.071429,-0.058947,0.080645,-0.023213,0.019878
2016-01-05 02:45:00,0,0.030172,0,0.029215,0.259146,0.170391,0.165182,0.341137,0.06431,0.255775,0.048096,0.068571,0.135332,0.069968,-0.021322,0.050562,0.074418,0.113445,0,0.06535,-0.068016,0.069892,-0.034819,0.024465
2016-01-05 03:00:00,0.021812,0.047414,0,0.029215,0.235587,0.160149,0.093084,0.301003,0.064987,0.259966,0.051637,0.068571,0.147528,0.065148,-0.014215,0.108146,0.109855,0.112045,0.030762,0.056231,-0.04081,0.069892,0.034819,0.027523
2016-01-05 03:15:00,0.021812,0.043103,0,0.031871,0.204961,0.145251,0.23288,0.349565,0.061602,0.284937,0.06639,0.077318,0.137693,0.064137,0.159914,0.179775,0.06733,0.142857,0.007691,0.059271,0,0.057348,0.007738,0.035168
2016-01-05 03:30:00,0.010906,0.043103,0,0.031871,0.195537,0.143389,0.207494,0.339532,0.071079,0.301257,0.048096,0.067055,0.127858,0.062194,0.014215,0.037921,0.077961,0.081232,-0.023072,0.051672,0.018138,0.080645,-0.003869,0.019878
2016-01-05 03:45:00,0,0.025862,0,0.029215,0.200249,0.136872,0.224418,0.366288,0.059797,0.310622,0.036883,0.062741,0.125497,0.062194,0.021322,0.139045,-0.024806,0.078431,0.015381,0.057751,0.018138,0.066308,-0.027082,0.015291
2016-01-05 04:00:00,0,0.025862,0,0.029215,0.13664,0.102421,0.275191,0.359599,0.061602,0.316864,0.070226,0.077318,0.130415,0.058307,0.049751,0.182584,-0.038981,0.155462,-0.011536,0.074468,0.086154,0.09319,0.011606,0.021407
2016-01-05 04:15:00,0.021812,0.043103,0,0.029215,0.167267,0.117318,0.22848,0.322809,0.06273,0.301257,0.059013,0.074402,0.115662,0.05442,-0.007107,0.047753,0.053156,0.117647,-0.038453,0.069909,-0.036275,0.062724,-0.027082,0.038226
2016-01-05 04:30:00,0.010906,0.047414,0,0.029215,0.204961,0.128492,0.199031,0.304348,0.076721,0.292785,0.055473,0.071487,0.113105,0.058307,-0.003554,0.214888,0.109855,0.114846,-0.015381,0.082067,-0.058947,0.066308,0.023213,0.033639
2016-01-05 04:45:00,0.021812,0.038793,0,0.030596,0.200249,0.125698,0.253866,0.346221,0.066566,0.282083,0.036883,0.119534,0.15992,0.073855,-0.003554,0.066011,0.06733,0.107843,0.011536,0.06383,-0.045344,0.071685,-0.015475,0.013761
2016-01-05 05:00:00,0,0.030172,0,0.029215,0.171978,0.115456,0.23288,0.322809,0.071079,0.263087,0.02213,0.12688,0.135332,0.066081,0.031983,0.147472,0.155923,0.109244,0.030762,0.066869,0.009069,0.077061,0.019344,0.021407
2016-01-05 05:15:00,0,0.025862,0,0.033252,0.190825,0.121974,0.177707,0.299398,0.056412,0.282262,0.033343,0.107872,0.125497,0.078753,0.156361,0.133427,0.092136,0.121849,0.030762,0.082067,0.058947,0.077061,-0.015475,0.029052
2016-01-05 05:30:00,0.010906,0.043103,0,0.031871,0.127217,0.097765,0.296178,0.411371,0.057089,0.297423,0.180876,0.147289,0.12294,0.077742,0,0.080056,-0.02835,0.116246,0.007691,0.085106,0.009069,0.057348,-0.023213,0.019878
2016-01-05 05:45:00,0.021812,0.043103,0,0.029215,0.131929,0.098696,0.186169,0.342876,0.067695,0.299028,0.099733,0.106472,0.130415,0.071912,0.174129,0.186798,0.007087,0.095238,0.003845,0.101824,0.068016,0.078853,0.042557,0.038226
2016-01-05 06:00:00,0.021812,0.043103,0,0.029215,0.134284,0.100559,0.186169,0.329498,0.204889,0.355837,0.059013,0.087464,0.118022,0.063205,0.131485,0.095506,0.042524,0.107843,0.042298,0.101824,0.072551,0.055556,-0.007738,0.018349
2016-01-05 06:15:00,0,0.030172,0,0.030596,0.207316,0.142458,0.236942,0.372977,0.261302,0.422545,0.06639,0.091895,0.118022,0.062194,0.159914,0.235955,0.09568,0.179272,0.076906,0.155015,-0.009069,0.043011,0.050295,0.030581
2016-01-05 06:30:00,0,0.025862,0,0.031871,0.221452,0.149907,0.173645,0.366288,0.282738,0.458842,0.040719,0.081633,0.132775,0.067092,0.03909,0.266854,0.092136,0.116246,0.073061,0.168693,-0.027206,0.043011,0.007738,0.025994
2016-01-05 06:45:00,0.021812,0.043103,0,0.030596,0.235587,0.153631,0.160782,0.371237,0.261753,0.452867,0.048096,0.081633,0.169755,0.070979,-0.124378,0.352528,0.219709,0.168067,0.088442,0.319149,0.009069,0.026882,0.019344,0.04893
2016-01-05 07:00:00,0.021812,0.043103,0,0.031871,0.358092,0.224395,0.23288,0.419799,0.293344,0.525105,0.062849,0.08898,0.137693,0.074866,0.067519,0.205056,0.010631,0.14986,0.023072,0.270517,0.031741,0.032258,-0.007738,0.055046
2016-01-05 07:15:00,0.021812,0.047414,0,0.031871,0.332177,0.221601,0.215956,0.389699,0.34073,0.628735,0.029507,0.102041,0.147528,0.225453,0.042644,0.317416,0.003544,0.134454,0.046144,0.109422,0.018138,0.02509,0.278554,0.195719
2016-01-05 07:30:00,0.010906,0.025862,0,0.031871,0.273281,0.206704,0.266729,0.401338,0.383152,0.669312,0.08852,0.093294,0.152446,0.097178,0.007107,0.294944,0.017719,0.110644,0.076906,0.168693,0.022672,0.021505,0.22826,0.111621
2016-01-05 07:45:00,0.021812,0.043103,0,0.030596,0.277992,0.206704,0.148258,0.336187,0.441821,0.702131,0.059013,0.074402,0.169755,0.079686,0.668087,0.55618,-0.017719,0.103641,0.007691,0.256839,0.004534,0.030466,-0.011606,0.067278
2016-01-05 08:00:00,0.065436,0.056034,0,0.04122,0.252078,0.185289,0.160782,0.329498,0.477248,0.734861,0.059013,0.071487,0.150085,0.075799,0.305614,0.448034,-0.003544,0.116246,0.069215,0.454407,0,0.030466,0.116064,0.079511
2016-01-05 08:15:00,0.05453,0.060345,0,0.08637,0.212028,0.162011,0.186169,0.354515,0.505454,0.742263,0.070226,0.069971,0.167198,0.078753,-0.088841,0.279494,-0.024806,0.105042,0.06537,0.237082,0.022672,0.030466,-0.019344,0.065749
2016-01-05 08:30:00,0.065436,0.060345,0,0.08637,0.226163,0.524209,0.186169,0.339532,0.504326,0.730402,0.055473,0.051079,0.167198,0.085517,-0.124378,0.352528,-0.031893,0.085434,-0.111513,0.352584,0.013603,0.030466,0.011606,0.085627
2016-01-05 08:45:00,0.032718,0.043103,0,0.082333,0.25679,0.310987,0.203093,0.376321,0.497105,0.705699,0.073767,0.049563,0.206539,0.11467,0.060412,0.43118,-0.010631,0.098039,-0.142276,0.334347,-0.013603,0.019713,0.011606,0.070336
2016-01-05 09:00:00,0.076342,0.068966,0,0.084989,0.214384,0.428305,0.313102,0.423144,0.46258,0.71212,0.048096,0.036501,0.196704,0.108839,-0.007107,0.268258,0.021262,0.106443,0.019226,0.389058,-0.022672,0.02509,0.015475,0.041284
